name,type,lat,lon
BANGASSI-DOUDOUMAURES,school,14.5470637,-11.4841375
BATAMA [1er C].,school,14.58585,-10.9933167
BOGORO,school,14.6693333,-11.7350833
BOUGOUNTINTI,school,14.5695,-11.3467833
BOUGOUTOUROU,school,14.7394667,-11.1366667
DAG DAG,school,14.58655,-11.4301333
DAROUL HADIS GAKOURA,school,14.6125434,-11.8402295
DAROUL HADIS KOUMAREFARA,school,14.71605,-11.3487833
DIABADJI,school,14.6339833,-11.01575
DIABADJI [2ème C],school,14.6339833,-11.01575
DIAKONE,school,14.6254,-10.7308167
DIALAKA PULIC,school,14.6355667,-10.8106333
DIALANE,school,14.5357167,-11.1729333
DIATAYA [2ème C],school,14.5990667,-11.0258167
DRAMANE,school,14.6188667,-11.9024667
EL ITHIAD DIALANE [1er C],school,14.5357167,-11.1729333
EL ITHIAD DIALANE [2ème C],school,14.5357167,-11.1729333
FADJIRY ISLAM KALAOU,school,14.53325,-10.9843667
FALEA (KOUSSANE) [1er C]..,school,14.7373031,-11.2087469
franco-arabe de DIATAYA,school,14.5990667,-11.0258167
GABOU GOPELA,school,14.5033452,-11.2900994
GABOU GOPELA [2ème C],school,14.5016366,-11.2903837
GAGNY,school,14.58855,-11.6869667
GAKOURA,school,14.6133792,-11.8383949
GORY GOPELA [1er C].,school,14.6176167,-11.3365667
GORY GOPELA [2ème C].,school,14.6176167,-11.3365667
GOUMERA [1er C].,school,14.55725,-11.2988667
GOUMERA [2ème C].,school,14.55725,-11.2988667
GOUSSELA [1er C].,school,14.6691818,-11.9703032
GOUSSELA [2ème C].,school,14.6691922,-11.9696487
ISLAMIYA TAMBOCANE,school,14.5664167,-11.6565333
École primaire de Kabaté,school,14.5131537,-11.208308
KOUMAREFARA,school,14.71605,-11.3487833
KOUMBINE DAR SALAM,school,14.5436333,-10.8887
MEDERSA RAOUDATOUL ISLAM [1er C],school,14.5354949,-4.0950292
MEDERSA RAOUDATOUL ISLAM [2ème C],school,14.5355378,-4.0950104
MEDERSA SAADA [2ème C],school,14.5355118,-4.0950232
MEDERSA SABIL ELHIDAYATI [1er C],school,14.5355053,-4.0950513
MEDERSA SABIL ELHIDAYATI [2ème C],school,14.5355014,-4.0949669
MEDERSA SIMIO,school,14.689028,-4.4326636
MEDERSA-MINHADJ SALAMA [1er C],school,14.5355222,-4.0950433
MEDERSA-MINHADJ SALAMA [2ème C],school,14.5355508,-4.0950198
MEDINA - COURA École privée,school,14.5355027,-4.0950252
NANTAKA,school,14.54,-4.212
NIACONGO,school,14.61,-4.005
NIASSO,school,14.7172432,-4.706869
NOUROUDINE,school,14.53548,-4.0950393
NOUROUL HOUDA [1er C],school,14.5355326,-4.0950386
NOUROUL HOUDA [2ème C],school,14.5355209,-4.0950312
OUMOU SOULEYM [1er C],school,14.5355345,-4.0950292
OUMOU SOULEYM [2ème C],school,14.5355021,-4.0950198
OURO-NEMA,school,14.7240205,-3.9701608
PERSUGUE ECOM,school,14.5354807,-4.0950406
POUTCHI,school,14.6755839,-4.185734
POUTCHIWEL,school,14.7172224,-4.0602253
RISSALATOUL ISLAM [1er C],school,14.5355417,-4.0950493
RISSALATOUL ISLAM [2ème C],school,14.5355203,-4.0950064
ROSEMARIE E BECK,school,14.5355196,-4.0950265
Sorry Ibrahim Thiokary (S.I.T),school,13.9058332,-4.5537707
SABE,school,14.665216,-4.1384493
SABILOU NADIAHI WALHOUDA [1er C],school,14.535517,-4.0950534
SABILOU NADIAHI WALHOUDA [2ème C],school,14.5355332,-4.095058
SAYA,school,14.5354885,-4.0950104
SOCOURA [2ème C] I,school,14.54457,-4.09123
SOCOURA [2ème C] II,school,14.5445557,-4.0912414
SOCOURA FA I,school,14.5445694,-4.0912515
SOCOURA FA II,school,14.5445518,-4.0932327
SOCOURA FA III,school,14.54457,-4.09323
SOMOGUIRI,school,14.5727755,-4.789669
SOSSOBE,school,14.5602129,-4.6740085
SOSSOBE [2ème C],school,14.5595431,-4.6744806
SOYE [2ème C],school,14.5355118,-4.095046
THIABOLY ALDIOUMA,school,14.65,-4.018
TOLERANCE [1er C],school,14.535531,-4.0950556
TOLERANCE [2ème C],school,14.5355066,-4.0950064
TONGORONGO,school,14.598746,-4.1709434
WAILIRDE,school,14.53,-4.078
WAILIRDE [2ème C],school,14.5299818,-4.077998
WANDIAKA,school,14.7,-4.144
BALLABOUGOU,school,14.5687008,-8.7691845
BIGNEKOLOBOUGOU,school,14.5339031,-9.3741049
Ecole de Chicata,school,14.6183965,-8.9424046
DALIBERA,school,14.5114833,-9.7240667
DAR. CORANT. de WALITOUMBOU,school,14.5974828,-9.6007128
DEBO - MASSASSI,school,14.5763601,-9.366869
DEBO KAGORO [2ème C],school,14.5864407,-9.369002
DEBO-KOGORO,school,14.5868872,-9.3690127
DEMBALLA,school,14.6856,-10.2092833
DIABE [2ème C],school,14.6856,-10.2092833
DIABE I,school,14.6856,-10.2092833
DIALLARA,school,14.7474167,-10.1676
DIAMWELY RANGABE,school,15.2551794,-9.5469638
DIANGOUNTE CAMARA [2ème C],school,14.5457833,-9.5134667
DIANGOUNTE CAMARA[1er C],school,14.5457833,-9.5134667
DIANGOUNTE MED [2ème C],school,14.5457833,-9.5134667
DIASSIGUIBOUGOU,school,14.6220833,-9.7300667
DIEMA [2ème C],school,14.5268321,-9.1901023
DIEMA A,school,14.5272351,-9.1898289
DIEMA B,school,14.5314709,-9.1947643
DIGUITALA,school,14.6589289,-8.7912575
DIOUMARA [1er C],school,14.537352,-8.568102
DIOUMARA [2ème C],school,14.5374766,-8.567469
DOMBONE,school,15.3532156,-9.1742919
FANGOUMBA,school,14.6343086,-9.5309604
École Fondamentale de Fangoune Kagoro,school,14.6092857,-9.2141338
FARABOUGOU,school,14.5053884,-9.4370093
FARABOUGOU [2ème C],school,14.505674,-9.4364836
FARABOUGOU MEDERSA,school,14.5024333,-9.4332167
FARAN,school,15.1795664,-9.1896227
Gomitra,school,14.4237994,-8.2765597
GORY,school,14.6468833,-9.6343167
GUEMOU,school,14.5466344,-9.3096266
GUEMOU MALINKE,school,14.7398667,-9.7264333
KANDIARE,school,14.6321453,-9.434893
KANIARA,school,14.6322833,-10.0672667
KARSALA,school,15.1769412,-9.3745515
KOBOKOTO - SOFAN,school,14.5898167,-9.83835
KOLLAH,school,14.6512167,-9.8105833
KORERA KORE MEDERSAS,school,15.1413099,-8.9559387
KORKODIO,school,15.3298032,-9.4922525
Kouloudiengue Ecole primaire,school,14.4485833,-8.3786682
LAKAMANE [1er C],school,14.50835,-9.90775
LAKAMANE [2ème C],school,14.50835,-9.90775
LATAKAF,school,14.5321333,-9.72795
LEWA DIARISSO,school,14.72845,-9.6021667
MADINA-COURA,school,15.1796369,-9.339517
MAKANA [1er C]ycle,school,14.64905,-10.53935
MAMBOURKE,school,14.7098667,-9.1038333
MAMOIRE,school,15.066156,-9.1340526
MEDERSA SEYFILAHI(SANDARE),school,14.7046,-10.3046167
MEDERSA DAMPA,school,14.6182379,-9.1858488
MEDERSA DARCOURAN DIEMA [1er C],school,14.5423079,-9.1862276
MEDERSA DARCOURANE DIEMA [2ème C],school,14.542768,-9.1871669
MEDERSA DIOUMARA,school,14.5376064,-8.5659884
MEDERSA FANGOUNE KAGORO,school,14.6103403,-9.2125717
MEDERSA GANDIALLA,school,14.5046332,-9.6960939
MEDERSA KANDIARE,school,14.6329774,-9.4339563
MEDERSA KASSE- KARA,school,14.8632927,-9.2787722
MEDERSA LAKAMANE,school,14.50835,-9.90775
MEDERSA SALAM(NIORO T.O),school,15.2743728,-9.629459
MEDERSA SOMA SACKO,school,14.7033167,-9.5075167
NAHADATOU ISLAMIA (Nomo Madina),school,15.3923395,-9.2428633
Nankoumana,school,14.3395211,-8.2920146
NIAMAKORO,school,14.5077977,-8.3371664
SANDARE [2ème C].,school,14.7046,-10.3046167
SANDARE I,school,14.7046,-10.3046167
SEBABOUGOU,school,14.3726617,-8.2101417
SEGUE,school,15.3375583,-9.2467
SEREDJI [1er C],school,14.7356833,-10.29965
SOBOUGOU,school,14.8587224,-8.5459517
TASSARA [2ème C],school,14.5090333,-9.7611667
TIGUIGNA,school,14.3861182,-8.3966171
TOUBA MADINA MEDERSA,school,14.52411,-8.6909506
WATAGA,school,14.5075674,-9.5943369
Wataye,school,14.4654597,-8.2236167
ZAMBOUGOU,school,14.8117048,-8.589254
SOMASSONI,school,13.1069698,-5.7341546
AHALIYA [1er C],school,13.7289443,-6.007701
AHALIYA [2ème C],school,13.7293265,-6.0092357
CINZANA,school,14.5683661,-5.8242724
DABACAMP ND 16,school,14.5190703,-5.9278755
DIABALY [2ème C] A,school,14.6855876,-6.0218612
DIABALY [2ème C] B,school,14.6855941,-6.0220074
DIABALY COURA,school,14.6996883,-6.062747
DIABALY I,school,14.6856499,-6.0217177
DIABALY II,school,14.6856447,-6.0219042
ECOM KIMBIRILA,school,14.6045933,-6.0110322
EP ANDA OUOLOGUEM,school,14.6933217,-6.0231635
FARAOUL KITAB WASSOUNA ND 16,school,14.5180524,-5.9301087
KANDIOUROU,school,14.6039392,-6.1345553
KOGONI STATION,school,14.7182002,-6.0262278
KOUROUMA COURA,school,14.7040588,-6.062147
KOUROUMA [1er C],school,14.6450032,-6.0018282
KOUROUMA [2ème C],school,14.6450032,-6.0018282
KOUTIALA-COURA,school,14.6661152,-6.054967
KOYAN N'GOLOBALA,school,14.2471567,-5.9835655
MARAKABACHI,school,14.5597337,-5.9854582
MASSARAZANA,school,14.6023892,-6.0429673
NADIOUMA AL HOUDA [2ème C],school,14.6896103,-6.0221679
NADIOUMA-AL-HOUDA [1er C],school,14.6896103,-6.0221679
NIESSOUMANA,school,14.65,-6.034
SEGOU-CORO SK18,school,14.7225106,-6.0808967
SOKOLO [1er C] A,school,14.7328715,-6.1221558
SOKOLO [1er C] B,school,14.7328715,-6.1221558
SOKOLO [2ème C],school,14.7328715,-6.1221558
SONGHO,school,14.6356226,-5.8275218
TADAMOUNI ISLAMIA [1er C],school,14.7424286,-6.1244184
TADAMOUNI ISLAMIA [2ème C],school,14.7424286,-6.1244184
ZAHARATOU TAKIWA [1er C],school,14.685646,-6.0219846
ZAHARATOU TAKIWA [2ème C],school,14.6918373,-6.0219404
BAALA,school,10.8131834,-5.9215924
BALOULOU,school,10.8079956,-5.8628
BOWARA,school,11.1265333,-6.0229833
DEH,school,11.6331667,-5.7878833
DIELE,school,11.9553,-5.8702667
DOUGOUBALA franco-arabe,school,11.8646667,-5.7808
DOUGOUMOUSSO,school,11.6448167,-5.71475
DOUMANABA [2ème C],school,11.6713333,-5.9326667
E.N.Diarra Foh,school,11.7973667,-5.7781833
École fondamentale de N'TESSONI,school,11.0727159,-6.0271148
FABOLASSO,school,11.2192333,-5.8536333
FANTARASSO,school,11.1715667,-5.9017833
FANTERELA,school,11.3602555,-6.0426358
FARAKALA [1er C],school,11.3571333,-6.0045667
FARAKALA [2ème C],school,11.3571333,-6.0045667
Fonsebougou,school,11.6245082,-5.9840967
GNIRIWANI,school,11.4130333,-6.0042833
GONDAGA,school,11.2060307,-5.8945383
Gongasso,school,11.5349333,-5.7938
GUENEBA [1er C]ycle,school,10.9554072,-5.874191
IFOLA,school,11.3756,-5.9705
KALIFABOUGOU,school,11.45395,-5.96015
KANDIADOUGOU,school,11.3162833,-5.9497
KANDIADOUGOU [2ème C],school,11.3162833,-5.9497
KASSANSO [1er C]ycle,school,11.3381833,-5.87385
KATOGO,school,11.9038333,-5.9291833
KENA,school,11.3842167,-5.8435
KOKOUNA,school,11.74115,-5.8242333
KOLOKOBA,school,11.2118167,-5.9980667
KOLOKOBA [2ème C]YCLE,school,11.2118167,-5.9980667
KOMBALA,school,11.9037333,-5.9910833
KONG KALA,school,11.7304333,-5.7783167
KONZANSO,school,10.9436667,-5.9776
KORWEDOUGOU,school,11.5531,-5.8631667
KOSSOUROUNA,school,11.9422333,-6.0047833
KOUGOUALA (ECOM),school,11.9174,-5.8256
KOUNA,school,11.7955,-5.9893167
KOUROUMA [1er C],school,11.8779167,-5.8380167
KOUROUMA II,school,11.8779167,-5.8380167
LOBOUGOULA [1er C]ycle A,school,11.0413,-5.9852833
LOBOUGOULA [1er C]ycle ''B'',school,11.0411052,-5.9851921
LOBOUGOULA [2ème C]YCLE III,school,11.0411552,-5.985231
LOBOUGOULA [2ème C] I,school,11.0412171,-5.9852082
LOBOUGOULA [2ème C] II,school,11.0412763,-5.9852766
MAHADOUGOU,school,11.2361,-6.1056667
MEDERSA de FANTERELA,school,11.3596527,-6.0393667
MEDERSA de FARAKALA,school,11.3576833,-6.0002333
MEDERSA de TIEBE,school,11.8697,-5.9536833
MEDERSA N'GOLASSO I,school,11.7215848,-5.89066
MOLASSO,school,11.3169,-5.9994833
MOLASSO [2ème C],school,11.3169,-5.9994833
MONTOMBOUGOU,school,11.28855,-6.1147167
MOUGNINA,school,10.8809167,-5.9469
M'PEDOUGOU,school,11.3474333,-5.9403167
M'PELASSO,school,11.0868,-5.9085167
MPEREBALA,school,11.9861167,-5.89555
NAGNASSO,school,11.1743122,-5.8686035
NANGOLA,school,11.4383833,-5.9921833
NATIEN,school,11.3342167,-5.8349333
NATIEN [2ème C],school,11.3342167,-5.8349333
NGOLASSO I,school,11.7214104,-5.8906627
NGOLASSO II,school,11.74425,-5.8910167
NGOLOKASSO,school,10.9558,-6.0477
NGOLOKLOLA,school,11.9954333,-5.8372667
N'GOLONIENA,school,11.0081646,-5.9471836
N'GOLOPENE,school,10.8202667,-6.00115
NGORODOUGOU DENI ECOM,school,11.4298833,-5.8353833
NGORONA,school,11.0230333,-5.91385
NIAGNEGUELA PC,school,11.8367833,-5.8880833
NIANTASSO [1er C]ycle,school,11.2686,-6.0080167
NIANZAMBOUGOU,school,11.9993167,-5.9092333
Niaradougou,school,11.5605774,-5.9606011
Niaradougou [2ème C],school,11.5606667,-5.9606333
NIENZEREBOUGOU,school,11.9446667,-5.89535
NIZIASSO,school,11.5775333,-5.88015
NOGOLASSO,school,11.7212775,-5.8906573
NOLABOUGOU,school,11.5172167,-5.8814167
NOTANSO,school,11.3897333,-5.9343
NOYARADOUGOU,school,11.4845333,-5.83225
N'TESSONI,school,11.0723,-6.0272167
N'TIOSSO,school,11.2974333,-6.0393667
N'TJIBOUGOU,school,11.6009167,-5.8337667
N'TJIBOUGOU,school,11.42565,-5.92155
NTORLA,school,11.4533667,-5.86175
NTORLA LOBOUGOULA,school,11.1951721,-5.9458882
PINGORONI,school,11.5026,-5.8552167
PISSASSO,school,11.165328,-5.961636
PITAGALASSO LOBOUGOULA,school,11.1360333,-5.86775
SANZANA [2ème C],school,11.7533474,-5.9573413
SIDARI DIASSA,school,11.2173,-5.8539167
SOKOURALA,school,11.11355,-6.10065
SOPIE (NATIEN),school,11.258,-5.9071333
Sossoro,school,11.6069667,-5.9459833
SOULLAMOUL ISLAM KOMBALA,school,11.9037333,-5.9910833
TABARAKO,school,11.5916667,-5.7855667
TAMBA,school,11.37535,-5.844
Tiagala,school,11.4946019,-5.9994333
TIEBE,school,11.8697,-5.9536833
TIOGOLA,school,11.0518,-5.87708
TOGOTAN - DIASSA,school,11.4346,-5.8123
WAYERE,school,11.2789167,-5.9388667
ZANADOUGOU-KOLOKOBA [1er C]ycle,school,11.2295833,-5.9353667
ZANFERBOUGOU [2ème C],school,11.2847,-6.0679833
ZANFEREBOUGOU [1er C]ycle,school,11.2847,-6.0679833
ZANIENANI,school,11.8113167,-5.8864667
Zaradougou,school,11.4902167,-5.7810667
KABAÏKA,school,16.1734378,-3.1623953
KASSOUM,school,15.8708833,-4.2431062
KOUKOUROU,school,15.7340913,-3.8964584
KOURBA,school,15.8454362,-4.2354693
BOULOULI,school,15.5650649,-9.3520592
ITIHADIA BANNA,school,15.4397927,-9.2743419
KOPORO-PEN [1er C] A,school,14.2261906,-3.2956309
Tallo [2ème C]ycle,school,13.233,-5.3258959
GUIMINI,school,14.2737016,-3.4428757
MEDERSA DOKOLO BAMANA,school,13.1603029,-5.3038211
École N'Tosso,school,13.2109642,-5.362177
LABIDI,school,15.6380494,-9.3608999
Ecole Fondamentale Faradiele,school,11.3479421,-7.6331538
IFM Bougouni,school,11.4095668,-7.4891192
Siracoro Niare,school,12.7642,-8.0175167
N'Toubana,school,12.7680667,-8.0508333
DALA,school,13.1943649,-5.1986384
TABARA,school,13.2838216,-5.2023538
AMADOU TRAORE,school,13.2447109,-5.1394057
DAELAN,school,13.2622246,-4.9999094
TAKWALLAHI DAELAN,school,13.2734728,-5.0030804
Ecole,school,12.5469029,-5.1653391
WOROTONA,school,13.4895951,-5.0032844
Centre de Formation Technique de Kalabacor CFTK,university,12.5592983,-8.004456
Madarasaso bléma Pélengana Nord,kindergarten,13.4344249,-6.2185049
Unnamed School,kindergarten,13.2018877,-9.4534289
KOUNANDJI,school,14.6963833,-11.2042
LAMBATRA,school,14.6448167,-10.6977667
MADINA,school,14.6301881,-11.1765788
MADINACOUTA,school,14.5724062,-11.0241694
MADRASATOUL ISLAMIA GORY,school,14.6176167,-11.3365667
MAHADY GOUMERA,school,14.55725,-11.2988667
MAISON de COURAN EL HADIS:DIALAKA,school,14.6355602,-10.8106329
MAKANA [1er C]ycle;MAKANA [2ème C].,school,14.6324989,-11.920736
N'Golo Diarra [1er C],school,13.1048221,-7.6099275
N'Golo Diarra [2ème C],school,13.1047219,-7.6093691
Med Cholabougou,school,13.3511889,-7.4999801
Djecouma,school,13.3799395,-7.5793126
Dontlembougou,school,13.3658167,-7.6292167
Koyo,school,13.3789,-7.60455
Ouekeni,school,13.4073833,-7.6738667
Sanankoro,school,13.4354801,-7.570294
SOUKOSSO,school,12.5104615,-4.9779391
École N'Gnamakoroba Traore de Laban,school,11.8669485,-7.4939676
TIEDIANA KAFEGUE,school,12.7912566,-4.8833328
TIEDIANA NONOSSO,school,12.7820992,-4.8320701
Groupe Fondamental Plateau II,school,12.9665167,-7.4838
DIATAWALI,school,13.7238603,-10.9452306
FOUTOUBA,school,13.658608,-11.0647079
DOGO-DOGO,school,12.9584337,-4.6402016
DOKOROKUY,school,13.0225908,-4.7347661
MAKOUROULO,school,12.9485245,-4.642201
N'GOLOBALA communautaire,school,12.9208,-7.2728833
B. BOUARE [2ème C]/A,school,13.443021,-6.266436
Groupe Fondamental Plateau II,school,12.8727778,-7.5351991
Tesserela 2eme C,school,13.1785573,-6.1807753
SEGUELA,school,13.2541224,-6.9949721
MADINA COURA,school,15.0749534,-7.094856
MOGOMPIELA,school,14.0499071,-5.680864
KARANGABOUGOU,school,14.2534847,-5.5591621
CAFLI,school,14.5272505,-4.101424
Groupe Fondamental Plateau II,school,12.9054402,-7.535609
Groupe Fondamental Plateau II,school,12.9053905,-7.535546
Ecole primaire de Siéwali,school,13.3607564,-3.872847
SIENSO,school,13.2281109,-4.8842072
École Kakoli,school,14.4542434,-3.8285798
TANGA,school,14.8123027,-3.6459401
TANGA,school,14.8122793,-3.6458086
BORKO [2ème C],school,14.95271,-3.3551
KIRO,school,15.0500673,-3.3648847
TIBOKI,school,15.03,-3.46
Ecole primaire Doni,school,14.6781876,-3.2822617
Ecole primaire Kani kogouna,school,14.5624703,-3.3933158
École coranique,school,13.5688723,-8.0340089
second cycle,school,11.689472,-8.6940989
Unnamed School,school,11.6626953,-8.7305756
premier cycle,school,11.6427044,-8.7518039
second cycle,school,11.6421738,-8.7517637
Ecolle Privée Soumitala,school,13.0315548,-9.4788563
complexe scolaire Naré de kita,school,13.0390492,-9.484501
DRAMETOU,school,13.8373901,-10.7545124
Ecole Fondamentale de Kolibougou Second cycle et premier cycle,school,13.0284289,-9.4777894
NIAFALA II,school,13.0369,-9.4945833
Institut de formation Agros Pastorale,university,13.0298791,-9.5029472
Ecole de Santé BANTA SEKOU,university,13.0404086,-9.4839491
Ladamuso Saouda,kindergarten,13.0402538,-9.4802416
Jardin d'enfants Néné Cissé de Samedougou,kindergarten,13.0459606,-9.4921919
Jardin d'enfants les Excellences,kindergarten,13.0366546,-9.480134
Jardin d'enfants Franco-Arabe Chouhala Haidara,kindergarten,12.6077233,-8.0495989
Jardin &Garderie d'enfants,kindergarten,12.6445297,-8.0331583
Centre d'Alphabetisation,school,13.1972546,-8.7952262
Unnamed School,school,13.206923,-9.4524123
Franco Arabe Ehadji ousmane Tounkara,school,13.039643,-9.4671652
Merdesa ONG Alfarouk,school,13.0367438,-9.4906861
SAMEDOUGOU III,school,13.0459333,-9.4923667
Unnamed School,school,13.3917801,-9.0844917
Ecole Primaire Sebekoro 2,school,13.7465001,-8.3636841
Medersa de Madina,school,13.3999942,-8.8588301
GROUPE SCOLIRE EL HADJI YALALY KEITA [1er & 2ème C],school,13.398493,-8.8593673
Medersa,school,11.7147087,-8.6757677
Ecole de Madina,school,12.0535833,-8.3745167
Ecole Privé Fatoumata Excellence Kangaba,school,11.9384496,-8.4158787
MALEMANA,school,14.56357,-5.42682
MANAKO [1er C],school,14.6500019,-4.0689645
MEDERSA ANADIAH [1er C],school,14.5354657,-4.0950225
MEDERSA ANADIAH [2ème C],school,14.5355456,-4.0950272
MEDERSA ANCARDINE DJENNEDAGA [1er C],school,14.5355118,-4.0949675
LEBA ECOM,school,10.5195,-8.21285
IFP- Tertiaire,school,14.4484052,-11.4406729
CFTI,school,14.4330126,-11.4275622
Ecole primaire,school,12.9505622,-8.1758972
Assoura,school,12.5905304,-8.0229435
Lycée professionnel INTEC,school,12.5909233,-8.0204535
Institut moderne de formation Sogholon,school,12.5932951,-8.018877
Centre De Formation Hadj Correct,school,12.6068395,-8.0071835
Ansars de la sounna,school,12.583127,-8.0225916
ECOLE UNIVERS SANTE,school,12.5836303,-8.0234459
Ali Sou Oud,school,12.5865879,-8.0177784
premier cycle,school,11.6895469,-8.6943926
Ecole de Santé Mamadou Marouf Keita,school,13.0406386,-9.4757275
Ecole fondamentale de Heremakono,school,12.3218159,-7.9278348
Centre de formation et d'entente Lamine Diabira,school,12.5857756,-8.0646089
Centre de Formation professsionnelle Moussa Camara,school,12.5856,-8.06743
Ecole fondamentale privée les tisserins,school,12.5783,-8.07179
Franco Arabe Abbrar,school,12.5755067,-8.065715
Ba Lamine Traoré,school,12.5738,-8.0683367
Maternel Super Intello,school,12.5770617,-8.0617283
Jardin d'enfants Aba Maïga,school,12.581707,-8.0579796
Mme Diop Aminata Konaté,school,12.5808983,-8.0559467
Ecole privée Nyetaso,school,12.5856,-8.06008
Lycée Privé Espoir d'Afrique,school,12.5182541,-8.0453778
Complexe Scolaire le Grand Defi,school,12.6116437,-8.0473123
KATI Camp B,school,12.7406307,-8.0728806
Médersa Cheick Mohamed Lamine Dramé,school,12.6249828,-8.045702
Groupe Scolaire Lafiabougou E.F,school,12.6249317,-8.04568
Privée Benkadi,school,12.6245833,-8.0457667
Lycée Mandjiguiya,school,12.5761,-8.07581
Lycée Kouyaté,school,12.601,-8.0543
Bô Sangaré,school,12.5957,-8.0574
Sainte Émilieanne,school,12.598978,-8.0591698
Labelle Tantie Nana,school,12.6013,-8.05528
Jardin d'enfants Dembayuma,school,12.601635,-8.0596838
Groupe scolaire ABC,school,12.592,-8.05882
Université Catholique de l’Afrique de l’Ouest,school,12.6447449,-8.0362712
Lycée Prosper Kamara,school,12.6460236,-8.0353108
